BusinessYear,StateCode,IssuerId,SourceName,ImportDate,MedicalDentalBoth,ProductId,StandardComponentId,MedicalDentalIndicator,MaximumUnderageDependent,DependentMaximumAgRule,AgeDeterminationRule,MinimumTobaccoFreeMonthsRule,CohabitationRule,MarketCoverage,DentalOnlyPlan
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI038,37833WI0380320,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI038,37833WI0380321,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI038,37833WI0380322,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI038,37833WI0380323,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI038,37833WI0380325,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI038,37833WI0380326,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI038,37833WI0380337,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510194,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510196,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510199,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510200,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510204,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510205,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510241,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510243,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510246,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510247,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510251,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510252,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510268,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510269,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510272,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510273,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510280,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510281,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510284,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510287,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510288,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510289,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510292,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510305,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510318,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510319,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510320,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510321,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510322,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510323,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510325,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI051,37833WI0510326,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI054,37833WI0540007,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI054,37833WI0540008,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI054,37833WI0540065,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI054,37833WI0540066,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI054,37833WI0540083,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI054,37833WI0540084,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI054,37833WI0540088,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,37833,HIOS,2024-10-18 01:02:01,Medical,37833WI054,37833WI0540089,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI014,38166WI0140001,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI014,38166WI0140004,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI014,38166WI0140011,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI014,38166WI0140012,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI014,38166WI0140033,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI014,38166WI0140034,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI014,38166WI0140036,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI014,38166WI0140037,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI014,38166WI0140040,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI014,38166WI0140044,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI014,38166WI0140045,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI015,38166WI0150001,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI015,38166WI0150002,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI015,38166WI0150011,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI015,38166WI0150012,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI015,38166WI0150033,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI015,38166WI0150034,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI015,38166WI0150036,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI015,38166WI0150037,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI015,38166WI0150040,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI015,38166WI0150044,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI015,38166WI0150045,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI016,38166WI0160001,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI016,38166WI0160002,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI016,38166WI0160011,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI016,38166WI0160012,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI016,38166WI0160033,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI016,38166WI0160034,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI016,38166WI0160036,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI016,38166WI0160037,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI016,38166WI0160040,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI016,38166WI0160044,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI016,38166WI0160045,Medical,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),No
2025,WI,38166,HIOS,2024-10-31 01:01:26,Medical,38166WI018,38166WI0180008,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
